Product_name,Prices,Description,Reviews,CPU,RAM,OS,Storage,Display,Warranty,doc
WINGS Nuvobook Pro Aluminium Alloy Metal Body Intel Intel Core i7 11th Gen 1165G7 - (16 GB/512 GB SSD/...,39999.0,Intel Core i7 Processor (11th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty,Unknown,Intel Core i7,16 GB,Windows 11,16 GB DDR4 RAMWindows 11 Operating System512 GB SSD,35.56 cm,1 Year,wings nuvobook pro aluminium alloy metal body intel intel core i7 11th gen 1165g7 - (16 gb/512 gb ssd/... intel core i7 16 gb 16 gb ddr4 ramwindows 11 operating system512 gb ssd ₹39999.0 intel core i7 processor (11th gen)16 gb ddr4 ramwindows 11 operating system512 gb ssd35.56 cm (14 inch) display1 year onsite warranty
HP Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5007TU Thin and Light Laptop,45490.0,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,Unknown,Intel Core i5,8 GB,Windows 11,8 GB DDR4 RAMWindows 11 Operating System512 GB SSD,39.62 cm,1 Year,hp intel core i5 12th gen 1235u - (8 gb/512 gb ssd/windows 11 home) 15s-fy5007tu thin and light laptop intel core i5 8 gb 8 gb ddr4 ramwindows 11 operating system512 gb ssd ₹45490.0 intel core i5 processor (12th gen)8 gb ddr4 ramwindows 11 operating system512 gb ssd39.62 cm (15.6 inch) display1 year onsite warranty
HP Touch Chromebook MediaTek MT8183 - (4 GB/32 GB EMMC Storage/Chrome OS) 11MK G9 Chromebook,16800.0,MediaTek MT8183 Processor4 GB LPDDR4X RAMChrome Operating System29.46 cm (11.6 Inch) Touchscreen Display1 Year Carry-in Warranty,Unknown,MediaTek MT8183,4 GB,Not Specified,Not Specified,29.46 cm,1 Year Carry-in,hp touch chromebook mediatek mt8183 - (4 gb/32 gb emmc storage/chrome os) 11mk g9 chromebook mediatek mt8183 4 gb not specified ₹16800.0 mediatek mt8183 processor4 gb lpddr4x ramchrome operating system29.46 cm (11.6 inch) touchscreen display1 year carry-in warranty
Acer Aspire Lite Intel Core i5 12th Gen 1235U - (16 GB/1 TB SSD/Windows 11 Home) AL15-52 Thin and Ligh...,49990.0,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,Unknown,Intel Core i5,16 GB,Windows 11,16 GB DDR4 RAMWindows 11 Operating System1 TB SSD,39.62 cm,1 Year,acer aspire lite intel core i5 12th gen 1235u - (16 gb/1 tb ssd/windows 11 home) al15-52 thin and ligh... intel core i5 16 gb 16 gb ddr4 ramwindows 11 operating system1 tb ssd ₹49990.0 intel core i5 processor (12th gen)16 gb ddr4 ramwindows 11 operating system1 tb ssd39.62 cm (15.6 inch) display1 year onsite warranty
Infinix X Air Pro+ Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) XL434 Thin and Li...,49990.0,Intel Core i5 Processor (13th Gen)16 GB LPDDR4X RAM64 bit Windows 11 Home Operating System512 GB SSD35.56 cm (14 inch) Display1 Year Onsite Warranty,Unknown,Intel Core i5,16 GB,Windows 11,16 GB LPDDR4X RAM64 bit Windows 11 Home Operating System512 GB SSD,35.56 cm,1 Year,infinix x air pro+ intel core i5 13th gen 1334u - (16 gb/512 gb ssd/windows 11 home) xl434 thin and li... intel core i5 16 gb 16 gb lpddr4x ram64 bit windows 11 home operating system512 gb ssd ₹49990.0 intel core i5 processor (13th gen)16 gb lpddr4x ram64 bit windows 11 home operating system512 gb ssd35.56 cm (14 inch) display1 year onsite warranty
HP Victus Gaming 15-With Backlit Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/8 G...,87990.0,Intel Core i7 Processor (13th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayWin 11 + Office H&S 20211 Year Onsite Warranty,Unknown,Intel Core i7,16 GB,Windows 11,16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD,39.62 cm,20211 Year,hp victus gaming 15-with backlit intel core i7 13th gen 13620h - (16 gb/512 gb ssd/windows 11 home/8 g... intel core i7 16 gb 16 gb ddr4 ram64 bit windows 11 operating system512 gb ssd ₹87990.0 intel core i7 processor (13th gen)16 gb ddr4 ram64 bit windows 11 operating system512 gb ssd39.62 cm (15.6 inch) displaywin 11 + office h&s 20211 year onsite warranty
HP VICTUS 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,64150.0,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Warranty,Unknown,Intel Core i5,16 GB,Windows 11,16 GB DDR4 RAMWindows 11 Operating System512 GB SSD,39.62 cm,1 Year,hp victus 15 intel core i5 12th gen 12450h - (16 gb/512 gb ssd/windows 11 home/4 gb graphics/nvidia ge... intel core i5 16 gb 16 gb ddr4 ramwindows 11 operating system512 gb ssd ₹64150.0 intel core i5 processor (12th gen)16 gb ddr4 ramwindows 11 operating system512 gb ssd39.62 cm (15.6 inch) display1 year warranty
HP 15s Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 15s-FR2006TU Thin and Light L...,37599.0,"Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student 2019, HP Documentation, HP BIOS Recovery1 Year Domestic Brand Warranty on Device",Unknown,Intel Core i3,8 GB,Windows 11,8 GB DDR4 RAM64 bit Windows 11 Home Operating System512 GB SSD,39.62 cm,1 Year Domestic Brand,"hp 15s intel core i3 11th gen 1115g4 - (8 gb/512 gb ssd/windows 11 home) 15s-fr2006tu thin and light l... intel core i3 8 gb 8 gb ddr4 ram64 bit windows 11 home operating system512 gb ssd ₹37599.0 intel core i3 processor (11th gen)8 gb ddr4 ram64 bit windows 11 home operating system512 gb ssd39.62 cm (15.6 inch) displaymicrosoft office home & student 2019, hp documentation, hp bios recovery1 year domestic brand warranty on device"
HP Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5186TU Thin and Light Laptop,38899.0,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) Display1-Year,Unknown,Intel Core i3,8 GB,Windows 11,8 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD,39.62 cm,No Warranty,hp intel core i3 12th gen - (8 gb/512 gb ssd/windows 11 home) 15s-fq5186tu thin and light laptop intel core i3 8 gb 8 gb ddr4 ramwindows 11 home operating system512 gb ssd ₹38899.0 intel core i3 processor (12th gen)8 gb ddr4 ramwindows 11 home operating system512 gb ssd39.62 cm (15.6 inch) display1-year
HP Victus Intel Core i7 13th Gen 13700H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,92990.0,Intel Core i7 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,Unknown,Intel Core i7,16 GB,Windows 11,16 GB DDR4 RAMWindows 11 Operating System512 GB SSD,39.62 cm,1 Year,hp victus intel core i7 13th gen 13700h - (16 gb/512 gb ssd/windows 11 home/6 gb graphics/nvidia gefor... intel core i7 16 gb 16 gb ddr4 ramwindows 11 operating system512 gb ssd ₹92990.0 intel core i7 processor (13th gen)16 gb ddr4 ramwindows 11 operating system512 gb ssd39.62 cm (15.6 inch) display1 year onsite warranty
HP 14R (2025) Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Pro) 14R G9 Thin and Light La...,32289.0,"Intel Core i3 Processor (13th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office 2021, Windows 11 Pro1 Year Onsite Warranty",Unknown,Intel Core i3,8 GB,Windows 11,8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD,35.56 cm,1 Year,"hp 14r (2025) intel core i3 13th gen 1315u - (8 gb/512 gb ssd/windows 11 pro) 14r g9 thin and light la... intel core i3 8 gb 8 gb ddr4 ram64 bit windows 11 operating system512 gb ssd ₹32289.0 intel core i3 processor (13th gen)8 gb ddr4 ram64 bit windows 11 operating system512 gb ssd35.56 cm (14 inch) displaymicrosoft office 2021, windows 11 pro1 year onsite warranty"
ASUS TUF Gaming F15 with 90Whr Battery Intel Core i7 12th Gen 12700H - (16 GB/1 TB SSD/Windows 11 Home...,93990.0,"Intel Core i7 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home & Student 2021, Xbox Game Pass Ultimate_3 months1 Year Onsite Warranty",Unknown,Intel Core i7,16 GB,Windows 11,16 GB DDR4 RAMWindows 11 Operating System1 TB SSD,39.62 cm,1 Year,"asus tuf gaming f15 with 90whr battery intel core i7 12th gen 12700h - (16 gb/1 tb ssd/windows 11 home... intel core i7 16 gb 16 gb ddr4 ramwindows 11 operating system1 tb ssd ₹93990.0 intel core i7 processor (12th gen)16 gb ddr4 ramwindows 11 operating system1 tb ssd39.62 cm (15.6 inch) displaymicrosoft office home & student 2021, xbox game pass ultimate_3 months1 year onsite warranty"
DELL Inspiron Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) 3511 Thin and Light La...,46900.0,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Hardware Service,Unknown,Intel Core i5,8 GB,Windows 11,8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD,39.62 cm,No Warranty,dell inspiron intel core i5 11th gen 1135g7 - (8 gb/512 gb ssd/windows 11 home) 3511 thin and light la... intel core i5 8 gb 8 gb ddr4 ram64 bit windows 11 operating system512 gb ssd ₹46900.0 intel core i5 processor (11th gen)8 gb ddr4 ram64 bit windows 11 operating system512 gb ssd39.62 cm (15.6 inch) displaymicrosoft office home & student 20211 year onsite hardware service
HP Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0221TU Thin and Light Laptop,55990.0,Intel Core i5 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite warranty,Unknown,Intel Core i5,16 GB,Windows 11,16 GB DDR4 RAMWindows 11 Operating System512 GB SSD,39.62 cm,1 Year,hp intel core i5 13th gen 1334u - (16 gb/512 gb ssd/windows 11 home) 15-fd0221tu thin and light laptop intel core i5 16 gb 16 gb ddr4 ramwindows 11 operating system512 gb ssd ₹55990.0 intel core i5 processor (13th gen)16 gb ddr4 ramwindows 11 operating system512 gb ssd39.62 cm (15.6 inch) display1 year onsite warranty
"ASUS ROG Zephyrus G16 Powered, Intel EVO H Series, 90WHrs Battery AI PC Intel Core Ultra 9 185H - (32 ...",209990.0,Intel Core Ultra 9 Processor32 GB LPDDR5X RAMWindows 11 Operating System1 TB SSD40.64 cm (16 Inch) Display1 Year Onsite warranty,Unknown,Intel Core Ultra 9,32 GB,Windows 11,32 GB LPDDR5X RAMWindows 11 Operating System1 TB SSD,40.64 cm,1 Year,"asus rog zephyrus g16 powered, intel evo h series, 90whrs battery ai pc intel core ultra 9 185h - (32 ... intel core ultra 9 32 gb 32 gb lpddr5x ramwindows 11 operating system1 tb ssd ₹209990.0 intel core ultra 9 processor32 gb lpddr5x ramwindows 11 operating system1 tb ssd40.64 cm (16 inch) display1 year onsite warranty"
MSI Pulse 17 Intel Core i7 13th Gen 13700H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFo...,145999.0,Intel Core i7 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System1 TB SSD43.94 cm (17.3 Inch) Display2 Year Onsite Warranty,Unknown,Intel Core i7,16 GB,Windows 11,16 GB DDR5 RAMWindows 11 Operating System1 TB SSD,43.94 cm,2 Year,msi pulse 17 intel core i7 13th gen 13700h - (16 gb/1 tb ssd/windows 11 home/8 gb graphics/nvidia gefo... intel core i7 16 gb 16 gb ddr5 ramwindows 11 operating system1 tb ssd ₹145999.0 intel core i7 processor (13th gen)16 gb ddr5 ramwindows 11 operating system1 tb ssd43.94 cm (17.3 inch) display2 year onsite warranty
DELL Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light Laptop,35990.0,Intel Core i3 Processor (13th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,Unknown,Intel Core i3,8 GB,Windows 11,8 GB DDR4 RAMWindows 11 Operating System512 GB SSD,39.62 cm,1 Year,dell intel core i3 13th gen 1305u - (8 gb/512 gb ssd/windows 11 home) 3530 thin and light laptop intel core i3 8 gb 8 gb ddr4 ramwindows 11 operating system512 gb ssd ₹35990.0 intel core i3 processor (13th gen)8 gb ddr4 ramwindows 11 operating system512 gb ssd39.62 cm (15.6 inch) display1 year onsite warranty
MSI Cyborg 15 AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,89990.0,Intel Core Ultra 7 Processor16 GB DDR5 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 Inch) Display2 Year Carry-in Warranty,Unknown,Intel Core Ultra 7,16 GB,Windows 11,16 GB DDR5 RAMWindows 11 Operating System1 TB SSD,39.62 cm,2 Year Carry-in,msi cyborg 15 ai pc intel core ultra 7 155h - (16 gb/1 tb ssd/windows 11 home/6 gb graphics/nvidia gef... intel core ultra 7 16 gb 16 gb ddr5 ramwindows 11 operating system1 tb ssd ₹89990.0 intel core ultra 7 processor16 gb ddr5 ramwindows 11 operating system1 tb ssd39.62 cm (15.6 inch) display2 year carry-in warranty
RedmiBook 15 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) Thin and Light Laptop,39999.0,"Intel Core i3 Processor (11th Gen)8 GB DDR4 RAMWindows 10 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMS Office Home & Student 2019, Mi Smart Share, DTS Audio processing1 Year Onsite Warranty",Unknown,Intel Core i3,8 GB,Windows 10,8 GB DDR4 RAMWindows 10 Operating System512 GB SSD,39.62 cm,1 Year,"redmibook 15 core i3 11th gen - (8 gb/512 gb ssd/windows 10 home) thin and light laptop intel core i3 8 gb 8 gb ddr4 ramwindows 10 operating system512 gb ssd ₹39999.0 intel core i3 processor (11th gen)8 gb ddr4 ramwindows 10 operating system512 gb ssd39.62 cm (15.6 inch) displayms office home & student 2019, mi smart share, dts audio processing1 year onsite warranty"
ASUS TUF Gaming F15 - AI Powered Gaming Intel Core i5 11th Gen 11260H - (8 GB/512 GB SSD/Windows 11 Ho...,48990.0,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Carry-in Warranty,Unknown,Intel Core i5,8 GB,Windows 11,8 GB DDR4 RAMWindows 11 Operating System512 GB SSD,39.62 cm,1 Year Carry-in,asus tuf gaming f15 - ai powered gaming intel core i5 11th gen 11260h - (8 gb/512 gb ssd/windows 11 ho... intel core i5 8 gb 8 gb ddr4 ramwindows 11 operating system512 gb ssd ₹48990.0 intel core i5 processor (11th gen)8 gb ddr4 ramwindows 11 operating system512 gb ssd39.62 cm (15.6 inch) display1 year carry-in warranty
